transect	quadrat	location	burn_trt	year	quadratID	survey_date	cover	plot_size	species	sp
T19	Q1	BCCA6	Control	2023	T19.Q1	19/05/2023	4	1	"Heteropogon contortus"	Het_con
T19	Q1	BCCA6	Control	2023	T19.Q1	19/05/2023	3	1	"Lobelia concolor"	Lob_con
T19	Q1	BCCA6	Control	2023	T19.Q1	19/05/2023	2.5	1	"Polymeria calycina"	Pol_cal
T19	Q1	BCCA6	Control	2023	T19.Q1	19/05/2023	2.5	1	"Bidens pilosa"	Bid_pil
T19	Q1	BCCA6	Control	2023	T19.Q1	19/05/2023	5	1	"Galactia tenuiflora"	Gal_ten
T19	Q1	BCCA6	Control	2023	T19.Q1	19/05/2023	8	1	"Melinis repens"	Mel_rep
T19	Q1	BCCA6	Control	2023	T19.Q1	19/05/2023	1	1	"Gomphocarpus fruticosus"	Gom_fru
T19	Q1	BCCA6	Control	2023	T19.Q1	19/05/2023	3	1	"Hydrocotyle laxiflora"	Hyd_lax
T19	Q1	BCCA6	Control	2023	T19.Q1	19/05/2023	0.5	1	"Sigesbeckia orientalis"	Sig_ori
T19	Q1	BCCA6	Control	2023	T19.Q1	19/05/2023	1.5	1	"Cyperus gracilis"	Cyp_gra
T19	Q1	BCCA6	Control	2023	T19.Q1	19/05/2023	1.5	1	"Scleria mackaviensis"	Scl_mac
T19	Q1	BCCA6	Control	2023	T19.Q1	19/05/2023	67.5	1	"Litter"	Litter
T19	Q1	BCCA6	Control	2023	T19.Q1	19/05/2023	2	5	"Lantana camara"	Lan_cam
T19	Q1	BCCA6	Control	2023	T19.Q1	19/05/2023	1	5	"Corymbia tessellaris"	Cor_tes
T19	Q2	BCCA6	Control	2023	T19.Q2	19/05/2023	10	1	"Heteropogon contortus"	Het_con
T19	Q2	BCCA6	Control	2023	T19.Q2	19/05/2023	30	1	"Themeda triandra"	The_tri
T19	Q2	BCCA6	Control	2023	T19.Q2	19/05/2023	3	1	"Hydrocotyle laxiflora"	Hyd_lax
T19	Q2	BCCA6	Control	2023	T19.Q2	19/05/2023	1	1	"Galactia tenuiflora"	Gal_ten
T19	Q2	BCCA6	Control	2023	T19.Q2	19/05/2023	0.1	1	"Chamaecrista nomame"	Cha_nom
T19	Q2	BCCA6	Control	2023	T19.Q2	19/05/2023	2	1	"Desmodium rhytidophyllum"	Des_rhy
T19	Q2	BCCA6	Control	2023	T19.Q2	19/05/2023	1	1	"Scleria mackaviensis"	Scl_mac
T19	Q2	BCCA6	Control	2023	T19.Q2	19/05/2023	0.5	1	"Desmodium rhytidophyllum"	Des_rhy
T19	Q2	BCCA6	Control	2023	T19.Q2	19/05/2023	0.1	1	"Eragrostis brownii"	Era_bro
T19	Q2	BCCA6	Control	2023	T19.Q2	19/05/2023	10	1	"Lomandra multiflora"	Lom_mul
T19	Q2	BCCA6	Control	2023	T19.Q2	19/05/2023	11.5	1	"Bare ground"	Bare
T19	Q2	BCCA6	Control	2023	T19.Q2	19/05/2023	30.8	1	"Litter"	Litter
T19	Q2	BCCA6	Control	2023	T19.Q2	19/05/2023	1	5	"Lantana camara"	Lan_cam
T19	Q2	BCCA6	Control	2023	T19.Q2	19/05/2023	1	5	"Alphitonia excelsa"	Alp_exc
T19	Q2	BCCA6	Control	2023	T19.Q2	19/05/2023	4	5	"Eucalyptus melanophloia"	Euc_melp
T19	Q2	BCCA6	Control	2023	T19.Q2	19/05/2023	1	5	"Eucalyptus melanophloia"	Euc_melp
T19	Q3	BCCA6	Control	2023	T19.Q3	19/05/2023	30	1	"Heteropogon contortus"	Het_con
T19	Q3	BCCA6	Control	2023	T19.Q3	19/05/2023	5	1	"Capillipedium spicigerum"	Cap_spi
T19	Q3	BCCA6	Control	2023	T19.Q3	19/05/2023	2	1	"Aristida queenslandica"	Ari_que
T19	Q3	BCCA6	Control	2023	T19.Q3	19/05/2023	1	1	"Hydrocotyle laxiflora"	Hyd_lax
T19	Q3	BCCA6	Control	2023	T19.Q3	19/05/2023	2	1	"Lobelia concolor"	Lob_con
T19	Q3	BCCA6	Control	2023	T19.Q3	19/05/2023	5	1	"Galactia tenuiflora"	Gal_ten
T19	Q3	BCCA6	Control	2023	T19.Q3	19/05/2023	10	1	"Melinis repens"	Mel_rep
T19	Q3	BCCA6	Control	2023	T19.Q3	19/05/2023	0.1	1	"Microlaena stipoides"	Mic_sti
T19	Q3	BCCA6	Control	2023	T19.Q3	19/05/2023	1	1	"Themeda triandra"	The_tri
T19	Q3	BCCA6	Control	2023	T19.Q3	19/05/2023	0.1	1	"Glycine wightii"	Gly_wig
T19	Q3	BCCA6	Control	2023	T19.Q3	19/05/2023	0.5	1	"Zornia dyctiocarpa"	Zor_dyc
T19	Q3	BCCA6	Control	2023	T19.Q3	19/05/2023	43.3	1	"Litter"	Litter
T19	Q3	BCCA6	Control	2023	T19.Q3	19/05/2023	10	5	"Lantana camara"	Lan_cam
T19	Q3	BCCA6	Control	2023	T19.Q3	19/05/2023	2	5	"Eucalyptus melanophloia"	Euc_melp
T19	Q3	BCCA6	Control	2023	T19.Q3	19/05/2023	1	5	"Eucalyptus crebra"	Euc_cre
T19	Q3	BCCA6	Control	2023	T19.Q3	19/05/2023	2	5	"Corymbia tessellaris"	Cor_tes
T19	Q4	BCCA6	Control	2023	T19.Q4	19/05/2023	12.5	1	"Dichanthium sericeum"	Dic_ser
T19	Q4	BCCA6	Control	2023	T19.Q4	19/05/2023	3	1	"Bidens pilosa"	Bid_pil
T19	Q4	BCCA6	Control	2023	T19.Q4	19/05/2023	3	1	"Melinis repens"	Mel_rep
T19	Q4	BCCA6	Control	2023	T19.Q4	19/05/2023	12.5	1	"Galactia tenuiflora"	Gal_ten
T19	Q4	BCCA6	Control	2023	T19.Q4	19/05/2023	34.9	1	"Lantana camara"	Lan_cam
T19	Q4	BCCA6	Control	2023	T19.Q4	19/05/2023	20	1	"Themeda triandra"	The_tri
T19	Q4	BCCA6	Control	2023	T19.Q4	19/05/2023	1	1	"Rhynchosia minima"	Rhy_min
T19	Q4	BCCA6	Control	2023	T19.Q4	19/05/2023	0.5	1	"Sigesbeckia orientalis"	Sig_ori
T19	Q4	BCCA6	Control	2023	T19.Q4	19/05/2023	0.1	1	"Lobelia concolor"	Lob_con
T19	Q4	BCCA6	Control	2023	T19.Q4	19/05/2023	1	1	"Heteropogon contortus"	Het_con
T19	Q4	BCCA6	Control	2023	T19.Q4	19/05/2023	0.5	1	"Hydrocotyle laxiflora"	Hyd_lax
T19	Q4	BCCA6	Control	2023	T19.Q4	19/05/2023	1	1	"Scleria mackaviensis"	Scl_mac
T19	Q4	BCCA6	Control	2023	T19.Q4	19/05/2023	5	1	"Bare ground"	Bare
T19	Q4	BCCA6	Control	2023	T19.Q4	19/05/2023	5	1	"Litter"	Litter
T19	Q4	BCCA6	Control	2023	T19.Q4	19/05/2023	2	5	"Lantana camara"	Lan_cam
T19	Q4	BCCA6	Control	2023	T19.Q4	19/05/2023	1	5	"Eucalyptus melanophloia"	Euc_melp
T19	Q5	BCCA6	Control	2023	T19.Q5	19/05/2023	40	1	"Themeda triandra"	The_tri
T19	Q5	BCCA6	Control	2023	T19.Q5	19/05/2023	0.5	1	"Bidens pilosa"	Bid_pil
T19	Q5	BCCA6	Control	2023	T19.Q5	19/05/2023	1	1	"Galactia tenuiflora"	Gal_ten
T19	Q5	BCCA6	Control	2023	T19.Q5	19/05/2023	1	1	"Polymeria calycina"	Pol_cal
T19	Q5	BCCA6	Control	2023	T19.Q5	19/05/2023	10	1	"Lantana camara"	Lan_cam
T19	Q5	BCCA6	Control	2023	T19.Q5	19/05/2023	1.5	1	"Hydrocotyle laxiflora"	Hyd_lax
T19	Q5	BCCA6	Control	2023	T19.Q5	19/05/2023	1	1	"Panicum decompositum"	Pan_dec
T19	Q5	BCCA6	Control	2023	T19.Q5	19/05/2023	1	1	"Melinis repens"	Mel_rep
T19	Q5	BCCA6	Control	2023	T19.Q5	19/05/2023	0.1	1	"Lobelia concolor"	Lob_con
T19	Q5	BCCA6	Control	2023	T19.Q5	19/05/2023	1	1	"Heteropogon contortus"	Het_con
T19	Q5	BCCA6	Control	2023	T19.Q5	19/05/2023	8	1	"Bare ground"	Bare
T19	Q5	BCCA6	Control	2023	T19.Q5	19/05/2023	34.9	1	"Litter"	Litter
T19	Q5	BCCA6	Control	2023	T19.Q5	19/05/2023	12	5	"Lantana camara"	Lan_cam
T19	Q5	BCCA6	Control	2023	T19.Q5	19/05/2023	2	5	"Eucalyptus crebra"	Euc_cre
T20	Q1	BCCA6	Burn	2023	T20.Q1	19/05/2023	40	1	"Themeda triandra"	The_tri
T20	Q1	BCCA6	Burn	2023	T20.Q1	19/05/2023	12	1	"Bidens pilosa"	Bid_pil
T20	Q1	BCCA6	Burn	2023	T20.Q1	19/05/2023	15	1	"Galactia tenuiflora"	Gal_ten
T20	Q1	BCCA6	Burn	2023	T20.Q1	19/05/2023	2	1	"Geranium solanderi"	Ger_sol
T20	Q1	BCCA6	Burn	2023	T20.Q1	19/05/2023	2	1	"Polymeria calycina"	Pol_cal
T20	Q1	BCCA6	Burn	2023	T20.Q1	19/05/2023	13	1	"Capillipedium spicigerum"	Cap_spi
T20	Q1	BCCA6	Burn	2023	T20.Q1	19/05/2023	1	1	"Lobelia concolor"	Lob_con
T20	Q1	BCCA6	Burn	2023	T20.Q1	19/05/2023	1	1	"Panicum decompositum"	Pan_dec
T20	Q1	BCCA6	Burn	2023	T20.Q1	19/05/2023	0.1	1	"Echinopogon ovatus"	Ech_ova
T20	Q1	BCCA6	Burn	2023	T20.Q1	19/05/2023	8	1	"Senna occidentalis"	Sen_occ
T20	Q1	BCCA6	Burn	2023	T20.Q1	19/05/2023	0.9	1	"Bare ground"	Bare
T20	Q1	BCCA6	Burn	2023	T20.Q1	19/05/2023	5	1	"Litter"	Litter
T20	Q1	BCCA6	Burn	2023	T20.Q1	19/05/2023	18	5	"Lantana camara"	Lan_cam
T20	Q1	BCCA6	Burn	2023	T20.Q1	19/05/2023	1	5	"Eucalyptus tereticornis"	Euc_ter
T20	Q1	BCCA6	Burn	2023	T20.Q1	19/05/2023	1	5	"Eucalyptus crebra"	Euc_cre
T20	Q2	BCCA6	Burn	2023	T20.Q2	19/05/2023	12.5	1	"Bidens pilosa"	Bid_pil
T20	Q2	BCCA6	Burn	2023	T20.Q2	19/05/2023	10	1	"Paspalum dilatatum"	Pas_dia
T20	Q2	BCCA6	Burn	2023	T20.Q2	19/05/2023	1	1	"Geranium solanderi"	Ger_sol
T20	Q2	BCCA6	Burn	2023	T20.Q2	19/05/2023	2	1	"Lobelia concolor"	Lob_con
T20	Q2	BCCA6	Burn	2023	T20.Q2	19/05/2023	1	1	"Crotalaria lanceolata"	Cro_lan
T20	Q2	BCCA6	Burn	2023	T20.Q2	19/05/2023	12	1	"Capillipedium spicigerum"	Cap_spi
T20	Q2	BCCA6	Burn	2023	T20.Q2	19/05/2023	2	1	"Melinis repens"	Mel_rep
T20	Q2	BCCA6	Burn	2023	T20.Q2	19/05/2023	0.1	1	"Chamaecrista nomame"	Cha_nom
T20	Q2	BCCA6	Burn	2023	T20.Q2	19/05/2023	3	1	"Hydrocotyle laxiflora"	Hyd_lax
T20	Q2	BCCA6	Burn	2023	T20.Q2	19/05/2023	5	1	"Scleria mackaviensis"	Scl_mac
T20	Q2	BCCA6	Burn	2023	T20.Q2	19/05/2023	0.1	1	"Echinopogon ovatus"	Ech_ova
T20	Q2	BCCA6	Burn	2023	T20.Q2	19/05/2023	0.1	1	"Aristida queenslandica"	Ari_que
T20	Q2	BCCA6	Burn	2023	T20.Q2	19/05/2023	12	1	"Heteropogon contortus"	Het_con
T20	Q2	BCCA6	Burn	2023	T20.Q2	19/05/2023	1	1	"Gomphocarpus fruticosus"	Gom_fru
T20	Q2	BCCA6	Burn	2023	T20.Q2	19/05/2023	0.1	1	"Grevillea striata"	Gre_str
T20	Q2	BCCA6	Burn	2023	T20.Q2	19/05/2023	1	1	"Conyza bonariensis"	Con_bon
T20	Q2	BCCA6	Burn	2023	T20.Q2	19/05/2023	5	1	"Bare ground"	Bare
T20	Q2	BCCA6	Burn	2023	T20.Q2	19/05/2023	32.1	1	"Litter"	Litter
T20	Q2	BCCA6	Burn	2023	T20.Q2	19/05/2023	1	5	"Lantana camara"	Lan_cam
T20	Q2	BCCA6	Burn	2023	T20.Q2	19/05/2023	1	5	"Eucalyptus crebra"	Euc_cre
T20	Q2	BCCA6	Burn	2023	T20.Q2	19/05/2023	1	5	"Eucalyptus melanophloia"	Euc_melp
T20	Q2	BCCA6	Burn	2023	T20.Q2	19/05/2023	1	5	"Grevillea striata"	Gre_str
T20	Q3	BCCA6	Burn	2023	T20.Q3	19/05/2023	12	1	"Glycine tabacina"	Gly_tab
T20	Q3	BCCA6	Burn	2023	T20.Q3	19/05/2023	15	1	"Heteropogon contortus"	Het_con
T20	Q3	BCCA6	Burn	2023	T20.Q3	19/05/2023	6	1	"Hydrocotyle laxiflora"	Hyd_lax
T20	Q3	BCCA6	Burn	2023	T20.Q3	19/05/2023	5	1	"Capillipedium spicigerum"	Cap_spi
T20	Q3	BCCA6	Burn	2023	T20.Q3	19/05/2023	10	1	"Themeda triandra"	The_tri
T20	Q3	BCCA6	Burn	2023	T20.Q3	19/05/2023	6	1	"Bidens pilosa"	Bid_pil
T20	Q3	BCCA6	Burn	2023	T20.Q3	19/05/2023	12	1	"Polymeria calycina"	Pol_cal
T20	Q3	BCCA6	Burn	2023	T20.Q3	19/05/2023	2	1	"Asperula conferta"	Asp_con
T20	Q3	BCCA6	Burn	2023	T20.Q3	19/05/2023	0.1	1	"Crotalaria lanceolata"	Cro_lan
T20	Q3	BCCA6	Burn	2023	T20.Q3	19/05/2023	1	1	"Sonchus oleraceus"	Son_ole
T20	Q3	BCCA6	Burn	2023	T20.Q3	19/05/2023	0.1	1	"Rostellularia adscendens"	Ros_ads
T20	Q3	BCCA6	Burn	2023	T20.Q3	19/05/2023	1	1	"Scleria mackaviensis"	Scl_mac
T20	Q3	BCCA6	Burn	2023	T20.Q3	19/05/2023	0.5	1	"Panicum decompositum"	Pan_dec
T20	Q3	BCCA6	Burn	2023	T20.Q3	19/05/2023	5	1	"Eriochloa crebra"	Eri_cre
T20	Q3	BCCA6	Burn	2023	T20.Q3	19/05/2023	0.1	1	"Senecio madagascariensis"	Sen_mad
T20	Q3	BCCA6	Burn	2023	T20.Q3	19/05/2023	24.2	1	"Litter"	Litter
T20	Q3	BCCA6	Burn	2023	T20.Q3	19/05/2023	1	5	"Eucalyptus tereticornis"	Euc_ter
T20	Q3	BCCA6	Burn	2023	T20.Q3	19/05/2023	1	5	"Eucalyptus melanophloia"	Euc_melp
T20	Q4	BCCA6	Burn	2023	T20.Q4	19/05/2023	30	1	"Themeda triandra"	The_tri
T20	Q4	BCCA6	Burn	2023	T20.Q4	19/05/2023	15	1	"Hydrocotyle laxiflora"	Hyd_lax
T20	Q4	BCCA6	Burn	2023	T20.Q4	19/05/2023	0.5	1	"Aristida queenslandica"	Ari_que
T20	Q4	BCCA6	Burn	2023	T20.Q4	19/05/2023	3	1	"Bidens pilosa"	Bid_pil
T20	Q4	BCCA6	Burn	2023	T20.Q4	19/05/2023	5	1	"Geranium solanderi"	Ger_sol
T20	Q4	BCCA6	Burn	2023	T20.Q4	19/05/2023	2	1	"Lobelia concolor"	Lob_con
T20	Q4	BCCA6	Burn	2023	T20.Q4	19/05/2023	6	1	"Polymeria calycina"	Pol_cal
T20	Q4	BCCA6	Burn	2023	T20.Q4	19/05/2023	1	1	"Senecio madagascariensis"	Sen_mad
T20	Q4	BCCA6	Burn	2023	T20.Q4	19/05/2023	0.5	1	"Sonchus oleraceus"	Son_ole
T20	Q4	BCCA6	Burn	2023	T20.Q4	19/05/2023	0.2	1	"Sigesbeckia orientalis"	Sig_ori
T20	Q4	BCCA6	Burn	2023	T20.Q4	19/05/2023	2	1	"Galactia tenuiflora"	Gal_ten
T20	Q4	BCCA6	Burn	2023	T20.Q4	19/05/2023	0.5	1	"Conyza bonariensis"	Con_bon
T20	Q4	BCCA6	Burn	2023	T20.Q4	19/05/2023	34.3	1	"Litter"	Litter
T20	Q4	BCCA6	Burn	2023	T20.Q4	19/05/2023	16	5	"Lantana camara"	Lan_cam
T20	Q4	BCCA6	Burn	2023	T20.Q4	19/05/2023	1	5	"Eucalyptus melanophloia"	Euc_melp
T20	Q4	BCCA6	Burn	2023	T20.Q4	19/05/2023	1	5	"Alphitonia excelsa"	Alp_exc
T20	Q4	BCCA6	Burn	2023	T20.Q4	19/05/2023	1	5	"Eucalyptus tereticornis"	Euc_ter
T20	Q5	BCCA6	Burn	2023	T20.Q5	19/05/2023	45	1	"Themeda triandra"	The_tri
T20	Q5	BCCA6	Burn	2023	T20.Q5	19/05/2023	10	1	"Capillipedium spicigerum"	Cap_spi
T20	Q5	BCCA6	Burn	2023	T20.Q5	19/05/2023	2	1	"Gomphocarpus fruticosus"	Gom_fru
T20	Q5	BCCA6	Burn	2023	T20.Q5	19/05/2023	3	1	"Conyza bonariensis"	Con_bon
T20	Q5	BCCA6	Burn	2023	T20.Q5	19/05/2023	12	1	"Bidens pilosa"	Bid_pil
T20	Q5	BCCA6	Burn	2023	T20.Q5	19/05/2023	0.1	1	"Lespedeza juncea"	Les_jun
T20	Q5	BCCA6	Burn	2023	T20.Q5	19/05/2023	3	1	"Galactia tenuiflora"	Gal_ten
T20	Q5	BCCA6	Burn	2023	T20.Q5	19/05/2023	1	1	"Cyperus gracilis"	Cyp_gra
T20	Q5	BCCA6	Burn	2023	T20.Q5	19/05/2023	3	1	"Scleria mackaviensis"	Scl_mac
T20	Q5	BCCA6	Burn	2023	T20.Q5	19/05/2023	2	1	"Hydrocotyle laxiflora"	Hyd_lax
T20	Q5	BCCA6	Burn	2023	T20.Q5	19/05/2023	10	1	"Heteropogon contortus"	Het_con
T20	Q5	BCCA6	Burn	2023	T20.Q5	19/05/2023	1	1	"Senecio madagascariensis"	Sen_mad
T20	Q5	BCCA6	Burn	2023	T20.Q5	19/05/2023	2	1	"Bare ground"	Bare
T20	Q5	BCCA6	Burn	2023	T20.Q5	19/05/2023	5.9	1	"Litter"	Litter
T20	Q5	BCCA6	Burn	2023	T20.Q5	19/05/2023	10	5	"Lantana camara"	Lan_cam
T21	Q1	BCCA7	Burn	2023	T21.Q1	19/05/2023	40	1	"Themeda triandra"	The_tri
T21	Q1	BCCA7	Burn	2023	T21.Q1	19/05/2023	15	1	"Hydrocotyle laxiflora"	Hyd_lax
T21	Q1	BCCA7	Burn	2023	T21.Q1	19/05/2023	1	1	"Bidens pilosa"	Bid_pil
T21	Q1	BCCA7	Burn	2023	T21.Q1	19/05/2023	5	1	"Capillipedium spicigerum"	Cap_spi
T21	Q1	BCCA7	Burn	2023	T21.Q1	19/05/2023	0.1	1	"Lobelia concolor"	Lob_con
T21	Q1	BCCA7	Burn	2023	T21.Q1	19/05/2023	0.3	1	"Crotalaria montana"	Cro_mon
T21	Q1	BCCA7	Burn	2023	T21.Q1	19/05/2023	1	1	"Gomphocarpus fruticosus"	Gom_fru
T21	Q1	BCCA7	Burn	2023	T21.Q1	19/05/2023	0.5	1	"Geranium solanderi"	Ger_sol
T21	Q1	BCCA7	Burn	2023	T21.Q1	19/05/2023	0.1	1	"Galactia tenuiflora"	Gal_ten
T21	Q1	BCCA7	Burn	2023	T21.Q1	19/05/2023	37	1	"Litter"	Litter
T21	Q1	BCCA7	Burn	2023	T21.Q1	19/05/2023	1	5	"Eucalyptus crebra"	Euc_cre
T21	Q2	BCCA7	Burn	2023	T21.Q2	19/05/2023	42	1	"Themeda triandra"	The_tri
T21	Q2	BCCA7	Burn	2023	T21.Q2	19/05/2023	3	1	"Hydrocotyle laxiflora"	Hyd_lax
T21	Q2	BCCA7	Burn	2023	T21.Q2	19/05/2023	42	1	"Capillipedium spicigerum"	Cap_spi
T21	Q2	BCCA7	Burn	2023	T21.Q2	19/05/2023	1	1	"Bidens pilosa"	Bid_pil
T21	Q2	BCCA7	Burn	2023	T21.Q2	19/05/2023	0.1	1	"Polymeria calycina"	Pol_cal
T21	Q2	BCCA7	Burn	2023	T21.Q2	19/05/2023	5	1	"Galactia tenuiflora"	Gal_ten
T21	Q2	BCCA7	Burn	2023	T21.Q2	19/05/2023	0.5	1	"Hypericum gramineum"	Hyp_gra
T21	Q2	BCCA7	Burn	2023	T21.Q2	19/05/2023	0.1	1	"Phyllanthus virgatus"	Phy_vir
T21	Q2	BCCA7	Burn	2023	T21.Q2	19/05/2023	6.3	1	"Litter"	Litter
T21	Q2	BCCA7	Burn	2023	T21.Q2	19/05/2023	1	5	"Eucalyptus crebra"	Euc_cre
T21	Q2	BCCA7	Burn	2023	T21.Q2	19/05/2023	1	5	"Eucalyptus tereticornis"	Euc_ter
T21	Q3	BCCA7	Burn	2023	T21.Q3	19/05/2023	75	1	"Themeda triandra"	The_tri
T21	Q3	BCCA7	Burn	2023	T21.Q3	19/05/2023	1	1	"Hydrocotyle laxiflora"	Hyd_lax
T21	Q3	BCCA7	Burn	2023	T21.Q3	19/05/2023	1	1	"Bidens pilosa"	Bid_pil
T21	Q3	BCCA7	Burn	2023	T21.Q3	19/05/2023	0.1	1	"Glycine wightii"	Gly_wig
T21	Q3	BCCA7	Burn	2023	T21.Q3	19/05/2023	2	1	"Smilax australis"	Smi_aus
T21	Q3	BCCA7	Burn	2023	T21.Q3	19/05/2023	0.1	1	"Galactia tenuiflora"	Gal_ten
T21	Q3	BCCA7	Burn	2023	T21.Q3	19/05/2023	20.8	1	"Litter"	Litter
T21	Q3	BCCA7	Burn	2023	T21.Q3	19/05/2023	8	5	"Lantana camara"	Lan_cam
T21	Q3	BCCA7	Burn	2023	T21.Q3	19/05/2023	1	5	"Eucalyptus tereticornis"	Euc_ter
T21	Q3	BCCA7	Burn	2023	T21.Q3	19/05/2023	1	5	"Smilax australis"	Smi_aus
T21	Q3	BCCA7	Burn	2023	T21.Q3	19/05/2023	1	5	"Acacia maidenii"	Aca_mai
T21	Q3	BCCA7	Burn	2023	T21.Q3	19/05/2023	1	5	"Eucalyptus crebra"	Euc_cre
T21	Q4	BCCA7	Burn	2023	T21.Q4	19/05/2023	38	1	"Themeda triandra"	The_tri
T21	Q4	BCCA7	Burn	2023	T21.Q4	19/05/2023	2.5	1	"Bidens pilosa"	Bid_pil
T21	Q4	BCCA7	Burn	2023	T21.Q4	19/05/2023	4	1	"Polymeria calycina"	Pol_cal
T21	Q4	BCCA7	Burn	2023	T21.Q4	19/05/2023	3	1	"Heteropogon contortus"	Het_con
T21	Q4	BCCA7	Burn	2023	T21.Q4	19/05/2023	1	1	"Bothriochloa decipiens"	Bot_dec
T21	Q4	BCCA7	Burn	2023	T21.Q4	19/05/2023	2	1	"Galactia tenuiflora"	Gal_ten
T21	Q4	BCCA7	Burn	2023	T21.Q4	19/05/2023	4	1	"Lantana camara"	Lan_cam
T21	Q4	BCCA7	Burn	2023	T21.Q4	19/05/2023	45.5	1	"Litter"	Litter
T21	Q4	BCCA7	Burn	2023	T21.Q4	19/05/2023	16	5	"Lantana camara"	Lan_cam
T21	Q4	BCCA7	Burn	2023	T21.Q4	19/05/2023	2	5	"Eucalyptus crebra"	Euc_cre
T21	Q4	BCCA7	Burn	2023	T21.Q4	19/05/2023	1	5	"Acacia maidenii"	Aca_mai
T21	Q5	BCCA7	Burn	2023	T21.Q5	19/05/2023	45	1	"Themeda triandra"	The_tri
T21	Q5	BCCA7	Burn	2023	T21.Q5	19/05/2023	2	1	"Hydrocotyle laxiflora"	Hyd_lax
T21	Q5	BCCA7	Burn	2023	T21.Q5	19/05/2023	3	1	"Galactia tenuiflora"	Gal_ten
T21	Q5	BCCA7	Burn	2023	T21.Q5	19/05/2023	2	1	"Desmodium rhytidophyllum"	Des_rhy
T21	Q5	BCCA7	Burn	2023	T21.Q5	19/05/2023	0.1	1	"Crotalaria montana"	Cro_mon
T21	Q5	BCCA7	Burn	2023	T21.Q5	19/05/2023	5	1	"Lantana camara"	Lan_cam
T21	Q5	BCCA7	Burn	2023	T21.Q5	19/05/2023	1	1	"Scleria mackaviensis"	Scl_mac
T21	Q5	BCCA7	Burn	2023	T21.Q5	19/05/2023	1	1	"Dianella caerulea"	Dia_cer
T21	Q5	BCCA7	Burn	2023	T21.Q5	19/05/2023	0.1	1	"Asperula conferta"	Asp_con
T21	Q5	BCCA7	Burn	2023	T21.Q5	19/05/2023	2	1	"Bare ground"	Bare
T21	Q5	BCCA7	Burn	2023	T21.Q5	19/05/2023	38.8	1	"Litter"	Litter
T21	Q5	BCCA7	Burn	2023	T21.Q5	19/05/2023	1	5	"Xanthorrhoea glauca"	Xan_gla
T21	Q5	BCCA7	Burn	2023	T21.Q5	19/05/2023	3	5	"Lantana camara"	Lan_cam
T21	Q5	BCCA7	Burn	2023	T21.Q5	19/05/2023	1	5	"Acacia salicina"	Aca_sal
T22	Q1	BCCA7	Burn	2023	T22.Q1	20/05/2023	10	1	"Melinis repens"	Mel_rep
T22	Q1	BCCA7	Burn	2023	T22.Q1	20/05/2023	6	1	"Capillipedium spicigerum"	Cap_spi
T22	Q1	BCCA7	Burn	2023	T22.Q1	20/05/2023	5	1	"Hydrocotyle laxiflora"	Hyd_lax
T22	Q1	BCCA7	Burn	2023	T22.Q1	20/05/2023	47.3	1	"Themeda triandra"	The_tri
T22	Q1	BCCA7	Burn	2023	T22.Q1	20/05/2023	4	1	"Lobelia concolor"	Lob_con
T22	Q1	BCCA7	Burn	2023	T22.Q1	20/05/2023	1	1	"Bothriochloa decipiens"	Bot_dec
T22	Q1	BCCA7	Burn	2023	T22.Q1	20/05/2023	0.5	1	"Bidens pilosa"	Bid_pil
T22	Q1	BCCA7	Burn	2023	T22.Q1	20/05/2023	0.1	1	"Asperula conferta"	Asp_con
T22	Q1	BCCA7	Burn	2023	T22.Q1	20/05/2023	1	1	"Macroptilium atropurpureum"	Mac_atr
T22	Q1	BCCA7	Burn	2023	T22.Q1	20/05/2023	1	1	"Polymeria calycina"	Pol_cal
T22	Q1	BCCA7	Burn	2023	T22.Q1	20/05/2023	0.3	1	"Panicum effusum"	Pan_eff
T22	Q1	BCCA7	Burn	2023	T22.Q1	20/05/2023	3	1	"Aristida queenslandica"	Ari_que
T22	Q1	BCCA7	Burn	2023	T22.Q1	20/05/2023	20.8	1	"Litter"	Litter
T22	Q1	BCCA7	Burn	2023	T22.Q1	20/05/2023	1	5	"Eucalyptus crebra"	Euc_cre
T22	Q2	BCCA7	Burn	2023	T22.Q2	20/05/2023	18	1	"Melinis repens"	Mel_rep
T22	Q2	BCCA7	Burn	2023	T22.Q2	20/05/2023	38	1	"Themeda triandra"	The_tri
T22	Q2	BCCA7	Burn	2023	T22.Q2	20/05/2023	0.2	1	"Sida acuta"	Sid_acu
T22	Q2	BCCA7	Burn	2023	T22.Q2	20/05/2023	0.2	1	"Bidens pilosa"	Bid_pil
T22	Q2	BCCA7	Burn	2023	T22.Q2	20/05/2023	2	1	"Heteropogon contortus"	Het_con
T22	Q2	BCCA7	Burn	2023	T22.Q2	20/05/2023	1	1	"Lobelia concolor"	Lob_con
T22	Q2	BCCA7	Burn	2023	T22.Q2	20/05/2023	0.5	1	"Sporobolus creber"	Spo_cre
T22	Q2	BCCA7	Burn	2023	T22.Q2	20/05/2023	1	1	"Desmodium gangeticum"	Des_gan
T22	Q2	BCCA7	Burn	2023	T22.Q2	20/05/2023	1	1	"Galactia tenuiflora"	Gal_ten
T22	Q2	BCCA7	Burn	2023	T22.Q2	20/05/2023	15	1	"Capillipedium spicigerum"	Cap_spi
T22	Q2	BCCA7	Burn	2023	T22.Q2	20/05/2023	23.1	1	"Litter"	Litter
